"","frequency","avg","suma","bin","min","max","BiomassBin","Density","Species","Condition","TimePoint","Sample","Strain"
"2383",41,67.1111963473171,2751.55905024,2,50,100,0.102847016696048,0.00834181078331638,"Pa","Pa:Sa 1:10",15,"rep3","PA14wt"
"2384",17,116.407243143529,1978.92313344,3,100,150,0.0739676440988421,0.0034587995930824,"Pa","Pa:Sa 1:10",15,"rep3","PA14wt"
"2385",4,171.82294272,687.29177088,4,150,200,0.0256894026056198,0.00081383519837233,"Pa","Pa:Sa 1:10",15,"rep3","PA14wt"
"2386",4,225.588528,902.354112,5,200,250,0.0337279435869338,0.00081383519837233,"Pa","Pa:Sa 1:10",15,"rep3","PA14wt"
"2387",2,275.03017344,550.06034688,6,250,300,0.0205600042181421,0.000406917599186165,"Pa","Pa:Sa 1:10",15,"rep3","PA14wt"
"2388",1,335.51933184,335.51933184,7,300,350,0.0125409492195291,0.000203458799593082,"Pa","Pa:Sa 1:10",15,"rep3","PA14wt"
"2389",1,429.84868608,429.84868608,9,400,450,0.0160667658541394,0.000203458799593082,"Pa","Pa:Sa 1:10",15,"rep3","PA14wt"
"2390",1,533.37791232,533.37791232,11,500,550,0.0199364527717091,0.000203458799593082,"Pa","Pa:Sa 1:10",15,"rep3","PA14wt"
"2391",1,553.34163456,553.34163456,12,550,600,0.020682651285731,0.000203458799593082,"Pa","Pa:Sa 1:10",15,"rep3","PA14wt"
"2392",1,637.98045696,637.98045696,13,600,650,0.0238462578889574,0.000203458799593082,"Pa","Pa:Sa 1:10",15,"rep3","PA14wt"
"2393",1,725.4099072,725.4099072,15,700,750,0.0271141718113482,0.000203458799593082,"Pa","Pa:Sa 1:10",15,"rep3","PA14wt"
"2394",4321,4.54237203965749,19627.58958336,1,0,50,0.511800275715597,0.96257518378258,"Pa","Pa:Sa 1:10",16,"rep1","PA14mut"
"2395",104,70.6101970707692,7343.46049536,2,50,100,0.191484802057312,0.0231677433726888,"Pa","Pa:Sa 1:10",16,"rep1","PA14mut"
"2396",29,120.836617622069,3504.26191104,3,100,150,0.0913755713422104,0.00646023613276899,"Pa","Pa:Sa 1:10",16,"rep1","PA14mut"
"2397",16,172.9000944,2766.4015104,4,150,200,0.0721354524838393,0.00356426821118289,"Pa","Pa:Sa 1:10",16,"rep1","PA14mut"
"2398",12,224.91898176,2699.02778112,5,200,250,0.0703786451553059,0.00267320115838717,"Pa","Pa:Sa 1:10",16,"rep1","PA14mut"
"2399",2,285.8093568,571.6187136,6,250,300,0.0149052747400373,0.000445533526397861,"Pa","Pa:Sa 1:10",16,"rep1","PA14mut"
"2400",2,336.16332288,672.32664576,7,300,350,0.0175312898820052,0.000445533526397861,"Pa","Pa:Sa 1:10",16,"rep1","PA14mut"
"2401",2,357.21569664,714.43139328,8,350,400,0.0186291945074382,0.000445533526397861,"Pa","Pa:Sa 1:10",16,"rep1","PA14mut"
"2402",1,450.97772544,450.97772544,10,450,500,0.0117594941162547,0.000222766763198931,"Pa","Pa:Sa 1:10",16,"rep1","PA14mut"
"2403",3519,1.87312426557545,6591.52429056,1,0,50,0.055486043689477,0.997731783385313,"Pa","Pa:Sa 1:10",16,"rep1","PA14wt"
"2404",4,54.07991424,216.31965696,2,50,100,0.00182093267169854,0.00113410830734335,"Pa","Pa:Sa 1:10",16,"rep1","PA14wt"
"2405",2,108.34382592,216.68765184,3,100,150,0.00182403037400367,0.000567054153671676,"Pa","Pa:Sa 1:10",16,"rep1","PA14wt"
"2406",1,1852.48622592,1852.48622592,38,1850,1900,0.0155938334040212,0.000283527076835838,"Pa","Pa:Sa 1:10",16,"rep1","PA14wt"
"2407",1,109919.05867008,109919.05867008,2199,109900,109950,0.9252751598608,0.000283527076835838,"Pa","Pa:Sa 1:10",16,"rep1","PA14wt"
"2408",2609,3.26004816459946,8505.46566144,1,0,50,0.119913150774717,0.968448403860431,"Pa","Pa:Sa 1:10",16,"rep2","PA14mut"
"2409",30,69.728896512,2091.86689536,2,50,100,0.0294919009033392,0.0111358574610245,"Pa","Pa:Sa 1:10",16,"rep2","PA14mut"
"2410",15,125.514875904,1882.72313856,3,100,150,0.0265433160943443,0.00556792873051225,"Pa","Pa:Sa 1:10",16,"rep2","PA14mut"
"2411",9,168.80402176,1519.23619584,4,150,200,0.0214187448713215,0.00334075723830735,"Pa","Pa:Sa 1:10",16,"rep2","PA14mut"
"2412",7,230.228987245714,1611.60291072,5,200,250,0.022720964437992,0.00259836674090572,"Pa","Pa:Sa 1:10",16,"rep2","PA14mut"
"2413",4,266.15996352,1064.63985408,6,250,300,0.0150096801779873,0.00148478099480327,"Pa","Pa:Sa 1:10",16,"rep2","PA14mut"
"2414",1,347.63249664,347.63249664,7,300,350,0.00490104947137322,0.000371195248700817,"Pa","Pa:Sa 1:10",16,"rep2","PA14mut"
"2415",2,383.89532544,767.79065088,8,350,400,0.0108245920619946,0.000742390497401633,"Pa","Pa:Sa 1:10",16,"rep2","PA14mut"
"2416",1,449.75107584,449.75107584,9,400,450,0.00634075437077978,0.000371195248700817,"Pa","Pa:Sa 1:10",16,"rep2","PA14mut"
"2417",3,479.54843904,1438.64531712,10,450,500,0.0202825453290871,0.00111358574610245,"Pa","Pa:Sa 1:10",16,"rep2","PA14mut"
"2418",2,510.4395648,1020.8791296,11,500,550,0.0143927255559293,0.000742390497401633,"Pa","Pa:Sa 1:10",16,"rep2","PA14mut"
"2419",1,553.43363328,553.43363328,12,550,600,0.00780250880468176,0.000371195248700817,"Pa","Pa:Sa 1:10",16,"rep2","PA14mut"
"2420",1,668.89202688,668.89202688,14,650,700,0.00943028326301982,0.000371195248700817,"Pa","Pa:Sa 1:10",16,"rep2","PA14mut"
"2421",2,810.30939264,1620.61878528,17,800,850,0.0228480735192008,0.000742390497401633,"Pa","Pa:Sa 1:10",16,"rep2","PA14mut"
"2422",1,1197.94599936,1197.94599936,24,1150,1200,0.0168890787358613,0.000371195248700817,"Pa","Pa:Sa 1:10",16,"rep2","PA14mut"
"2423",1,1666.03548672,1666.03548672,34,1650,1700,0.0234883747071952,0.000371195248700817,"Pa","Pa:Sa 1:10",16,"rep2","PA14mut"
"2424",1,1704.276288,1704.276288,35,1700,1750,0.0240275074427988,0.000371195248700817,"Pa","Pa:Sa 1:10",16,"rep2","PA14mut"
"2425",1,5475.97847808,5475.97847808,110,5450,5500,0.0772023377694691,0.000371195248700817,"Pa","Pa:Sa 1:10",16,"rep2","PA14mut"
"2426",1,6116.10557184,6116.10557184,123,6100,6150,0.0862270825352987,0.000371195248700817,"Pa","Pa:Sa 1:10",16,"rep2","PA14mut"
"2427",1,7812.56196864,7812.56196864,157,7800,7850,0.11014434230562,0.000371195248700817,"Pa","Pa:Sa 1:10",16,"rep2","PA14mut"
"2428",1,23414.1342336,23414.1342336,469,23400,23450,0.330100986867989,0.000371195248700817,"Pa","Pa:Sa 1:10",16,"rep2","PA14mut"
"2429",3667,2.37882882443414,8723.1652992,1,0,50,0.0784861503144081,0.990813293704404,"Pa","Pa:Sa 1:10",16,"rep2","PA14wt"
"2430",20,69.564832128,1391.29664256,2,50,100,0.0125181070946701,0.00540394487976223,"Pa","Pa:Sa 1:10",16,"rep2","PA14wt"
"2431",5,125.5782528,627.891264,3,100,150,0.00564941353707091,0.00135098621994056,"Pa","Pa:Sa 1:10",16,"rep2","PA14wt"
"2432",3,171.21984,513.65952,4,150,200,0.00462162035389196,0.000810591731964334,"Pa","Pa:Sa 1:10",16,"rep2","PA14wt"
"2433",2,231.31544832,462.63089664,5,200,250,0.00416249341246651,0.000540394487976223,"Pa","Pa:Sa 1:10",16,"rep2","PA14wt"
"2434",1,251.70849792,251.70849792,6,250,300,0.00226473193222359,0.000270197243988111,"Pa","Pa:Sa 1:10",16,"rep2","PA14wt"
"2435",1,363.76293888,363.76293888,8,350,400,0.00327293496345471,0.000270197243988111,"Pa","Pa:Sa 1:10",16,"rep2","PA14wt"
"2436",1,488.54386944,488.54386944,10,450,500,0.00439564381240912,0.000270197243988111,"Pa","Pa:Sa 1:10",16,"rep2","PA14wt"
"2437",1,98320.07471616,98320.07471616,1967,98300,98350,0.884628904579405,0.000270197243988111,"Pa","Pa:Sa 1:10",16,"rep2","PA14wt"
"2438",5982,2.4903632112337,14897.3527296,1,0,50,0.192295208116941,0.995175511562136,"Pa","Pa:Sa 1:10",16,"rep3","PA14mut"
"2439",13,76.6207801107692,996.07014144,2,50,100,0.0128572853596129,0.0021627017135252,"Pa","Pa:Sa 1:10",16,"rep3","PA14mut"
"2440",5,125.719317504,628.59658752,3,100,150,0.00811393230816001,0.000831808351355848,"Pa","Pa:Sa 1:10",16,"rep3","PA14mut"
"2441",3,181.43169792,544.29509376,4,150,200,0.0070257676133053,0.000499085010813509,"Pa","Pa:Sa 1:10",16,"rep3","PA14mut"
"2442",2,237.4333632,474.8667264,5,200,250,0.00612958541281382,0.000332723340542339,"Pa","Pa:Sa 1:10",16,"rep3","PA14mut"
"2443",1,263.45366784,263.45366784,6,250,300,0.00340066311149393,0.00016636167027117,"Pa","Pa:Sa 1:10",16,"rep3","PA14mut"
"2444",1,465.8201856,465.8201856,10,450,500,0.00601281255541763,0.00016636167027117,"Pa","Pa:Sa 1:10",16,"rep3","PA14mut"
"2445",1,1174.9769856,1174.9769856,24,1150,1200,0.0151666170546956,0.00016636167027117,"Pa","Pa:Sa 1:10",16,"rep3","PA14mut"
"2446",1,1443.85857792,1443.85857792,29,1400,1450,0.0186373438806273,0.00016636167027117,"Pa","Pa:Sa 1:10",16,"rep3","PA14mut"
"2447",1,1578.60603648,1578.60603648,32,1550,1600,0.0203766656955387,0.00016636167027117,"Pa","Pa:Sa 1:10",16,"rep3","PA14mut"
"2448",1,55003.36672512,55003.36672512,1101,55000,55050,0.709984118891394,0.00016636167027117,"Pa","Pa:Sa 1:10",16,"rep3","PA14mut"
"2449",2615,3.37576080789293,8827.61451264,1,0,50,0.166003581180636,0.967085798816568,"Pa","Pa:Sa 1:10",16,"rep3","PA14wt"
"2450",41,69.4590336,2847.8203776,2,50,100,0.0535533558430624,0.0151627218934911,"Pa","Pa:Sa 1:10",16,"rep3","PA14wt"
"2451",19,122.474506509474,2327.01562368,3,100,150,0.0437596053204465,0.00702662721893491,"Pa","Pa:Sa 1:10",16,"rep3","PA14wt"
"2452",8,169.20481248,1353.63849984,4,150,200,0.0254552164999582,0.0029585798816568,"Pa","Pa:Sa 1:10",16,"rep3","PA14wt"
"2453",3,209.77752576,629.33257728,5,200,250,0.0118346198095227,0.0011094674556213,"Pa","Pa:Sa 1:10",16,"rep3","PA14wt"
"2454",4,265.20931008,1060.83724032,6,250,300,0.0199490791867664,0.0014792899408284,"Pa","Pa:Sa 1:10",16,"rep3","PA14wt"
"2455",4,379.41038784,1517.64155136,8,350,400,0.0285392992765554,0.0014792899408284,"Pa","Pa:Sa 1:10",16,"rep3","PA14wt"
"2456",1,424.17543168,424.17543168,9,400,450,0.00797663294051838,0.000369822485207101,"Pa","Pa:Sa 1:10",16,"rep3","PA14wt"
"2457",1,461.18958336,461.18958336,10,450,500,0.00867268527996355,0.000369822485207101,"Pa","Pa:Sa 1:10",16,"rep3","PA14wt"
"2458",1,836.05370112,836.05370112,17,800,850,0.0157220173407571,0.000369822485207101,"Pa","Pa:Sa 1:10",16,"rep3","PA14wt"
"2459",1,933.787008,933.787008,19,900,950,0.0175598953903112,0.000369822485207101,"Pa","Pa:Sa 1:10",16,"rep3","PA14wt"
"2460",1,1557.13966848,1557.13966848,32,1550,1600,0.0292820626677777,0.000369822485207101,"Pa","Pa:Sa 1:10",16,"rep3","PA14wt"
"2461",1,1786.6151424,1786.6151424,36,1750,1800,0.0335973565004772,0.000369822485207101,"Pa","Pa:Sa 1:10",16,"rep3","PA14wt"
"2462",1,2464.4923776,2464.4923776,50,2450,2500,0.0463448601984355,0.000369822485207101,"Pa","Pa:Sa 1:10",16,"rep3","PA14wt"
"2463",1,3000.17025792,3000.17025792,61,3000,3050,0.0564183003520629,0.000369822485207101,"Pa","Pa:Sa 1:10",16,"rep3","PA14wt"
"2464",1,5170.75739136,5170.75739136,104,5150,5200,0.09723626276985,0.000369822485207101,"Pa","Pa:Sa 1:10",16,"rep3","PA14wt"
"2465",1,17978.97252096,17978.97252096,360,17950,18000,0.338095169442899,0.000369822485207101,"Pa","Pa:Sa 1:10",16,"rep3","PA14wt"
"2466",2838,3.93531710511628,11168.42994432,1,0,50,0.210635017212022,0.943170488534397,"Pa","Pa:Sa 1:10",17,"rep1","PA14mut"
"2467",67,69.4169247331343,4650.93395712,2,50,100,0.0877159599866746,0.0222665337321369,"Pa","Pa:Sa 1:10",17,"rep1","PA14mut"
"2468",22,124.81577856,2745.94712832,3,100,150,0.051788176450992,0.00731139913592556,"Pa","Pa:Sa 1:10",17,"rep1","PA14mut"
"2469",17,170.401472301176,2896.82502912,4,150,200,0.0546337124296713,0.00564971751412429,"Pa","Pa:Sa 1:10",17,"rep1","PA14mut"
"2470",17,223.850924724706,3805.46572032,5,200,250,0.0717705480085875,0.00564971751412429,"Pa","Pa:Sa 1:10",17,"rep1","PA14mut"
"2471",7,276.705864411429,1936.94105088,6,250,300,0.0365304356677524,0.00232635427052177,"Pa","Pa:Sa 1:10",17,"rep1","PA14mut"
"2472",7,326.293174491429,2284.05222144,7,300,350,0.0430769035016287,0.00232635427052177,"Pa","Pa:Sa 1:10",17,"rep1","PA14mut"
"2473",7,376.353620845714,2634.47534592,8,350,400,0.0496858343204027,0.00232635427052177,"Pa","Pa:Sa 1:10",17,"rep1","PA14mut"
"2474",6,425.70363264,2554.22179584,9,400,450,0.0481722636585727,0.00199401794616152,"Pa","Pa:Sa 1:10",17,"rep1","PA14mut"
"2475",4,463.5968832,1854.3875328,10,450,500,0.0349734879330767,0.00132934529744101,"Pa","Pa:Sa 1:10",17,"rep1","PA14mut"
"2476",1,511.69688064,511.69688064,11,500,550,0.00965053116671602,0.000332336324360253,"Pa","Pa:Sa 1:10",17,"rep1","PA14mut"
"2477",2,585.58718592,1171.17437184,12,550,600,0.0220881838540124,0.000664672648720505,"Pa","Pa:Sa 1:10",17,"rep1","PA14mut"
"2478",3,621.42068736,1864.26206208,13,600,650,0.0351597201658277,0.000997008973080758,"Pa","Pa:Sa 1:10",17,"rep1","PA14mut"
"2479",1,672.5106432,672.5106432,14,650,700,0.0126834561000888,0.000332336324360253,"Pa","Pa:Sa 1:10",17,"rep1","PA14mut"
"2480",1,729.089856,729.089856,15,700,750,0.0137505320920936,0.000332336324360253,"Pa","Pa:Sa 1:10",17,"rep1","PA14mut"
"2481",1,807.53409792,807.53409792,17,800,850,0.0152299794566183,0.000332336324360253,"Pa","Pa:Sa 1:10",17,"rep1","PA14mut"
"2482",1,876.83980032,876.83980032,18,850,900,0.0165370752517027,0.000332336324360253,"Pa","Pa:Sa 1:10",17,"rep1","PA14mut"
"2483",1,929.06440704,929.06440704,19,900,950,0.0175220239857862,0.000332336324360253,"Pa","Pa:Sa 1:10",17,"rep1","PA14mut"
"2484",1,963.5332608,963.5332608,20,950,1000,0.0181721017175007,0.000332336324360253,"Pa","Pa:Sa 1:10",17,"rep1","PA14mut"
"2485",1,1042.0388352,1042.0388352,21,1000,1050,0.019652705803968,0.000332336324360253,"Pa","Pa:Sa 1:10",17,"rep1","PA14mut"
"2486",1,1140.69212928,1140.69212928,23,1100,1150,0.0215132930485638,0.000332336324360253,"Pa","Pa:Sa 1:10",17,"rep1","PA14mut"
"2487",1,1190.616768,1190.616768,24,1150,1200,0.0224548647098016,0.000332336324360253,"Pa","Pa:Sa 1:10",17,"rep1","PA14mut"
"2488",1,1753.1889408,1753.1889408,36,1750,1800,0.033064896727865,0.000332336324360253,"Pa","Pa:Sa 1:10",17,"rep1","PA14mut"
"2489",1,2838.74317056,2838.74317056,57,2800,2850,0.053538296750074,0.000332336324360253,"Pa","Pa:Sa 1:10",17,"rep1","PA14mut"
"2490",3435,1.79897894903057,6179.49268992,1,0,50,0.044792107299401,0.998546511627907,"Pa","Pa:Sa 1:10",17,"rep1","PA14wt"
"2491",3,66.83195904,200.49587712,2,50,100,0.00145329613476132,0.000872093023255814,"Pa","Pa:Sa 1:10",17,"rep1","PA14wt"
"2492",1,101.29059072,101.29059072,3,100,150,0.000734205740764245,0.000290697674418605,"Pa","Pa:Sa 1:10",17,"rep1","PA14wt"
"2493",1,131478.1307136,131478.1307136,2630,131450,131500,0.953020390825073,0.000290697674418605,"Pa","Pa:Sa 1:10",17,"rep1","PA14wt"
"2494",3586,2.85523560441718,10238.87487744,1,0,50,0.186868638814808,0.984083424807903,"Pa","Pa:Sa 1:10",17,"rep2","PA14mut"
"2495",29,68.2059475862069,1977.97248,2,50,100,0.0360997696890662,0.0079582875960483,"Pa","Pa:Sa 1:10",17,"rep2","PA14mut"
"2496",8,123.5849472,988.6795776,3,100,150,0.0180442879810154,0.0021953896816685,"Pa","Pa:Sa 1:10",17,"rep2","PA14mut"
"2497",4,178.45451712,713.81806848,4,150,200,0.0130278192101147,0.00109769484083425,"Pa","Pa:Sa 1:10",17,"rep2","PA14mut"
"2498",6,220.796928,1324.781568,5,200,250,0.0241784503963979,0.00164654226125137,"Pa","Pa:Sa 1:10",17,"rep2","PA14mut"
"2499",2,285.196032,570.392064,6,250,300,0.0104101661428935,0.000548847420417124,"Pa","Pa:Sa 1:10",17,"rep2","PA14mut"
"2500",1,325.00081152,325.00081152,7,300,350,0.00593155595604223,0.000274423710208562,"Pa","Pa:Sa 1:10",17,"rep2","PA14mut"
"2501",3,377.71607808,1133.14823424,8,350,400,0.0206809703841967,0.000823271130625686,"Pa","Pa:Sa 1:10",17,"rep2","PA14mut"
"2502",1,405.74502144,405.74502144,9,400,450,0.00740521012024861,0.000274423710208562,"Pa","Pa:Sa 1:10",17,"rep2","PA14mut"
"2503",1,1595.93246208,1595.93246208,32,1550,1600,0.0291271971187347,0.000274423710208562,"Pa","Pa:Sa 1:10",17,"rep2","PA14mut"
"2504",1,2067.11923968,2067.11923968,42,2050,2100,0.0377267779136572,0.000274423710208562,"Pa","Pa:Sa 1:10",17,"rep2","PA14mut"
"2505",1,4363.43795712,4363.43795712,88,4350,4400,0.0796366516204319,0.000274423710208562,"Pa","Pa:Sa 1:10",17,"rep2","PA14mut"
"2506",1,29086.92864,29086.92864,582,29050,29100,0.530862504652393,0.000274423710208562,"Pa","Pa:Sa 1:10",17,"rep2","PA14mut"
"2507",4062,2.05656321323486,8353.75977216,1,0,50,0.0702953779219422,0.995100440960314,"Pa","Pa:Sa 1:10",17,"rep2","PA14wt"
"2508",10,67.622125824,676.22125824,2,50,100,0.00569027961101413,0.00244977951984321,"Pa","Pa:Sa 1:10",17,"rep2","PA14wt"
"2509",5,110.30646528,551.5323264,3,100,150,0.00464104479633981,0.00122488975992161,"Pa","Pa:Sa 1:10",17,"rep2","PA14wt"
"2510",3,164.68793088,494.06379264,4,150,200,0.00415745747644318,0.000734933855952964,"Pa","Pa:Sa 1:10",17,"rep2","PA14wt"
"2511",1,308.53304064,308.53304064,7,300,350,0.00259624974678759,0.000244977951984321,"Pa","Pa:Sa 1:10",17,"rep2","PA14wt"
"2512",1,108453.85638912,108453.85638912,2170,108450,108500,0.912619590447473,0.000244977951984321,"Pa","Pa:Sa 1:10",17,"rep2","PA14wt"
"2513",6293,2.46616898227237,15519.60140544,1,0,50,0.156714271071677,0.995412844036697,"Pa","Pa:Sa 1:10",17,"rep3","PA14mut"
"2514",15,62.85556992,942.8335488,2,50,100,0.0095205713395656,0.00237266687757039,"Pa","Pa:Sa 1:10",17,"rep3","PA14mut"
"2515",6,122.32252032,733.93512192,3,100,150,0.00741115088208891,0.000949066751028156,"Pa","Pa:Sa 1:10",17,"rep3","PA14mut"
"2516",1,153.39253248,153.39253248,4,150,200,0.00154893146334386,0.000158177791838026,"Pa","Pa:Sa 1:10",17,"rep3","PA14mut"
"2517",3,231.59144448,694.77433344,5,200,250,0.00701571196191895,0.000474533375514078,"Pa","Pa:Sa 1:10",17,"rep3","PA14mut"
"2518",2,284.1227136,568.2454272,6,250,300,0.00573804478523827,0.000316355583676052,"Pa","Pa:Sa 1:10",17,"rep3","PA14mut"
"2519",1,1054.88798976,1054.88798976,22,1050,1100,0.010652077850373,0.000158177791838026,"Pa","Pa:Sa 1:10",17,"rep3","PA14mut"
"2520",1,79363.52379648,79363.52379648,1588,79350,79400,0.801399240645795,0.000158177791838026,"Pa","Pa:Sa 1:10",17,"rep3","PA14mut"
"2521",2308,3.49712061005199,8071.354368,1,0,50,0.119055965803074,0.962067528136724,"Pa","Pa:Sa 1:10",17,"rep3","PA14wt"
"2522",45,69.703682048,3136.66569216,2,50,100,0.0462671747955987,0.0187578157565652,"Pa","Pa:Sa 1:10",17,"rep3","PA14wt"
"2523",19,117.057880117895,2224.09972224,3,100,150,0.0328064322790035,0.00791996665277199,"Pa","Pa:Sa 1:10",17,"rep3","PA14wt"
"2524",4,156.71981952,626.87927808,4,150,200,0.0092467403227448,0.00166736140058358,"Pa","Pa:Sa 1:10",17,"rep3","PA14wt"
"2525",4,230.18079744,920.72318976,5,200,250,0.013581065035226,0.00166736140058358,"Pa","Pa:Sa 1:10",17,"rep3","PA14wt"
"2526",1,286.79067648,286.79067648,6,250,300,0.00423028644449219,0.000416840350145894,"Pa","Pa:Sa 1:10",17,"rep3","PA14wt"
"2527",2,319.14355968,638.28711936,7,300,350,0.00941501091270963,0.000833680700291788,"Pa","Pa:Sa 1:10",17,"rep3","PA14wt"
"2528",2,365.41891584,730.83783168,8,350,400,0.0107801739248437,0.000833680700291788,"Pa","Pa:Sa 1:10",17,"rep3","PA14wt"
"2529",2,461.7569088,923.5138176,10,450,500,0.013622228002126,0.000833680700291788,"Pa","Pa:Sa 1:10",17,"rep3","PA14wt"
"2530",2,511.1295552,1022.2591104,11,500,550,0.0150787637539721,0.000833680700291788,"Pa","Pa:Sa 1:10",17,"rep3","PA14wt"
"2531",1,670.27200768,670.27200768,14,650,700,0.009886801841025,0.000416840350145894,"Pa","Pa:Sa 1:10",17,"rep3","PA14wt"
"2532",1,761.62673664,761.62673664,16,750,800,0.0112343235816305,0.000416840350145894,"Pa","Pa:Sa 1:10",17,"rep3","PA14wt"
"2533",1,830.19644928,830.19644928,17,800,850,0.0122457564826019,0.000416840350145894,"Pa","Pa:Sa 1:10",17,"rep3","PA14wt"
"2534",1,1121.64839424,1121.64839424,23,1100,1150,0.0165447986520259,0.000416840350145894,"Pa","Pa:Sa 1:10",17,"rep3","PA14wt"
"2535",1,1527.178752,1527.178752,31,1500,1550,0.0225265467210983,0.000416840350145894,"Pa","Pa:Sa 1:10",17,"rep3","PA14wt"
"2536",1,1946.60091648,1946.60091648,39,1900,1950,0.0287132049440794,0.000416840350145894,"Pa","Pa:Sa 1:10",17,"rep3","PA14wt"
"2537",1,3216.70457856,3216.70457856,65,3200,3250,0.0474477829671262,0.000416840350145894,"Pa","Pa:Sa 1:10",17,"rep3","PA14wt"
"2538",1,3412.47785472,3412.47785472,69,3400,3450,0.0503355234142645,0.000416840350145894,"Pa","Pa:Sa 1:10",17,"rep3","PA14wt"
"2539",1,8691.36440832,8691.36440832,174,8650,8700,0.128201381899603,0.000416840350145894,"Pa","Pa:Sa 1:10",17,"rep3","PA14wt"
"2540",1,27035.14252032,27035.14252032,541,27000,27050,0.398780038222755,0.000416840350145894,"Pa","Pa:Sa 1:10",17,"rep3","PA14wt"
"2541",132,6.99887232,923.85114624,1,0,50,0.851955544243658,0.985074626865672,"Pa","Pa:Sa 1:100",0,"rep1","PA14mut"
"2542",2,80.2688832,160.5377664,2,50,100,0.148044455756342,0.0149253731343284,"Pa","Pa:Sa 1:100",0,"rep1","PA14mut"
"2543",278,5.11618781007194,1422.3002112,1,0,50,0.871476888387824,0.992857142857143,"Pa","Pa:Sa 1:100",0,"rep1","PA14wt"
"2544",1,96.41465856,96.41465856,2,50,100,0.0590755355129651,0.00357142857142857,"Pa","Pa:Sa 1:100",0,"rep1","PA14wt"
"2545",1,113.34242304,113.34242304,3,100,150,0.0694475760992108,0.00357142857142857,"Pa","Pa:Sa 1:100",0,"rep1","PA14wt"
"2546",114,6.16875627789474,703.23821568,1,0,50,1,1,"Pa","Pa:Sa 1:100",0,"rep2","PA14mut"
"2547",184,6.4712432973913,1190.70876672,1,0,50,0.82806568564726,0.989247311827957,"Pa","Pa:Sa 1:100",0,"rep2","PA14wt"
"2548",1,52.899264,52.899264,2,50,100,0.0367882277671145,0.00537634408602151,"Pa","Pa:Sa 1:100",0,"rep2","PA14wt"
"2549",1,194.33196288,194.33196288,4,150,200,0.135146086585626,0.00537634408602151,"Pa","Pa:Sa 1:100",0,"rep2","PA14wt"
"2550",139,5.75422209841727,799.83687168,1,0,50,0.850074962518741,0.985815602836879,"Pa","Pa:Sa 1:100",0,"rep3","PA14mut"
"2551",2,70.532352,141.064704,2,50,100,0.149925037481259,0.0141843971631206,"Pa","Pa:Sa 1:100",0,"rep3","PA14mut"
"2552",146,7.19396383561644,1050.31872,1,0,50,0.797049172697866,0.979865771812081,"Pa","Pa:Sa 1:100",0,"rep3","PA14wt"
"2553",2,70.85434752,141.70869504,2,50,100,0.107537641665309,0.0134228187919463,"Pa","Pa:Sa 1:100",0,"rep3","PA14wt"
"2554",1,125.731584,125.731584,3,100,150,0.0954131856368248,0.00671140939597315,"Pa","Pa:Sa 1:100",0,"rep3","PA14wt"
"2555",90,7.217810688,649.60296192,1,0,50,0.917052686263475,0.989010989010989,"Pa","Pa:Sa 1:100",1,"rep1","PA14mut"
"2556",1,58.75651584,58.75651584,2,50,100,0.0829473137365254,0.010989010989011,"Pa","Pa:Sa 1:100",1,"rep1","PA14mut"
"2557",333,3.49880617513513,1165.10245632,1,0,50,0.938376803003359,0.997005988023952,"Pa","Pa:Sa 1:100",1,"rep1","PA14wt"
"2558",1,76.5122688,76.5122688,2,50,100,0.061623196996641,0.0029940119760479,"Pa","Pa:Sa 1:100",1,"rep1","PA14wt"
"2559",136,7.62687427764706,1037.25490176,1,0,50,1,1,"Pa","Pa:Sa 1:100",1,"rep2","PA14mut"
"2560",121,5.138496,621.758016,1,0,50,1,1,"Pa","Pa:Sa 1:100",1,"rep2","PA14wt"
"2561",211,4.17903822255924,881.77706496,1,0,50,0.940441537203598,0.995283018867924,"Pa","Pa:Sa 1:100",1,"rep3","PA14mut"
"2562",1,55.84322304,55.84322304,2,50,100,0.0595584627964023,0.00471698113207547,"Pa","Pa:Sa 1:100",1,"rep3","PA14mut"
"2563",88,5.671512,499.093056,1,0,50,1,1,"Pa","Pa:Sa 1:100",1,"rep3","PA14wt"
"2564",75,7.458029568,559.3522176,1,0,50,0.910452231206948,0.986842105263158,"Pa","Pa:Sa 1:100",2,"rep1","PA14mut"
"2565",1,55.01523456,55.01523456,2,50,100,0.0895477687930518,0.0131578947368421,"Pa","Pa:Sa 1:100",2,"rep1","PA14mut"
"2566",118,5.42324657898305,639.94309632,1,0,50,0.890083173384517,0.991596638655462,"Pa","Pa:Sa 1:100",2,"rep1","PA14wt"
"2567",1,79.02690048,79.02690048,2,50,100,0.109916826615483,0.00840336134453781,"Pa","Pa:Sa 1:100",2,"rep1","PA14wt"
"2568",86,7.26718571162791,624.9779712,1,0,50,1,1,"Pa","Pa:Sa 1:100",2,"rep2","PA14mut"
"2569",93,6.51113521548387,605.53557504,1,0,50,0.912645590682196,0.98936170212766,"Pa","Pa:Sa 1:100",2,"rep2","PA14wt"
"2570",1,57.9591936,57.9591936,2,50,100,0.0873544093178037,0.0106382978723404,"Pa","Pa:Sa 1:100",2,"rep2","PA14wt"
"2571",498,2.91846541879518,1453.39577856,1,0,50,1,1,"Pa","Pa:Sa 1:100",2,"rep3","PA14mut"
